-70.537951962989666,41.300136304783585
-70.537446321127177,41.299304498099914
-70.536993631409644,41.298405219149984
-70.536847763816141,41.297873225987175
-70.536726945588768,41.297505940200004
-70.536847763816141,41.296935739016284
-70.53693255024605,41.296606661250017
-70.53713749898894,41.295707382300087
-70.537410532457315,41.294808103350121
-70.538041531077795,41.293956551503172
-70.538088692315711,41.293908824400148
-70.538805320067723,41.293009545450175
-70.538910874166461,41.29276515412316
-70.541439174909982,41.289274078756392
-70.541622832862757,41.289154890627131
-70.54199702749203,41.288513150700375
-70.54233893601257,41.287613871750423
-70.542529880026279,41.286714592800443
-70.54276092441016,41.285815313850485
-70.542816600124411,41.285701846428012
-70.543066496502377,41.284916034900526
-70.54330799809361,41.284016755950546
-70.543536339226321,41.283117477000594
-70.543620022221134,41.282218198050636
-70.54368812108298,41.281318919100649
-70.543832375442022,41.280419640150704
-70.543715744283134,41.279520361200753
-70.543578965752516,41.278621082250766
-70.543521357543952,41.277721803300807
-70.543359608533265,41.276822524350848
-70.542816600124411,41.276017200664356
-70.542644210818366,41.275923245400868
-70.542721819853554,41.27502396645091
-70.542389635823056,41.274124687500951
-70.542290888331848,41.273225408550978
-70.542232965052207,41.272326129601019
-70.542299959724957,41.271816043474438
-70.542816600124411,41.267366761647644
-70.542975734237018,41.266930455901253
-70.543394930269173,41.26603117695128
-70.5435361275361,41.2651318980013
-70.543657285659535,41.264232619051377
-70.54370924003598,41.26333334010139
-70.543602791883075,41.262434061151431
-70.543460445702436,41.261534782201458
-70.543320173011239,41.2606355032515
-70.543108357712853,41.259736224301534
-70.542816600124411,41.258998673777008
-70.5426852290894,41.258836945351561
-70.542164928577947,41.257937666401602
-70.541966793109282,41.257038387451658
-70.541943728602376,41.256139108501692
-70.541810321724171,41.255239829551719
-70.541622832862757,41.254512951730987
-70.541510607290775,41.254340550601761
-70.541127501728354,41.253441271651795
-70.541055680406913,41.252541992701822
-70.541002774224012,41.251642713751856
-70.540988642155199,41.250743434801912
-70.540961596987358,41.249844155851932
-70.541077203568548,41.248944876901966
-70.541005255643711,41.248045597952014
-70.540991550166197,41.247146319002027
-70.54119361041343,41.24624704005209
-70.541006005997914,41.245347761102131
-70.540931123901188,41.244448482152151
-70.540811296577232,41.243549203202193
-70.540690060584268,41.242649924252241
-70.540429065601103,41.242060917128612
-70.540244380891636,41.241750645302254
-70.540137007891431,41.240851366352302
-70.54023517485092,41.239952087402337
-70.540168990788473,41.239052808452364
-70.540429065601103,41.238708834688282
-70.540796704843174,41.238153529502405
-70.541242727731614,41.237254250552446
-70.541622832862757,41.236756795544927
-70.54178350912548,41.236354971602474
-70.542264885644528,41.235455692652543
-70.542622457630031,41.234556413702563
-70.542816600124411,41.234245061599246
-70.543049914529561,41.233657134752583
-70.543324161186945,41.232757855802646
-70.543427607914978,41.231858576852659
-70.543510472831642,41.230959297902707
-70.543565839668915,41.230060018952734
-70.543414396754386,41.229160740002776
-70.543535715026081,41.228261461052824
-70.543159892136032,41.227362182102837
-70.542816600124411,41.226806865423335
-70.542647872019387,41.226462903152878
-70.54215588090328,41.225563624202927
-70.541622832862757,41.225022781709043
-70.541315044453896,41.224664345252982
-70.540429065601103,41.223843354972836
-70.540339792104518,41.223765066302988
-70.540429065601103,41.223707470573977
-70.541060590905261,41.223341524349486
-70.538605303608762,41.223290485387238
-70.539235298339449,41.22289362428031
-70.539266732067901,41.222865787353037
-70.539235298339449,41.222843880255247
-70.538041531077795,41.222179800722991
-70.537587465011555,41.221966508403078
-70.536847763816141,41.221706224650774
-70.535653996554487,41.221215576127165
-70.535353223229535,41.221067229453098
-70.534460229292833,41.220729889274452
-70.533266462031179,41.220603760292718
-70.532072694769525,41.220275277978715
-70.531853106845091,41.220167950503146
-70.530878927507871,41.219842936727204
-70.529685160246217,41.220019484930248
-70.528491392984563,41.219662235404748
-70.527297625722909,41.219476974494356
-70.527034448767637,41.219268671553188
-70.526103858461255,41.219092508943064
-70.524910091199615,41.218875192991916
-70.523716323937961,41.218762949817823
-70.522522556676307,41.218717635687405
-70.521328789414653,41.218640978255152
-70.520135022152999,41.218564503706745
-70.519274735111381,41.218369392603201
-70.518941254891345,41.21830771978243
-70.517747487629691,41.218075844283341
-70.516553720368037,41.218120700790237
-70.515359953106383,41.21793253446927
-70.514166185844729,41.217747984995583
-70.512972418583075,41.217615093226122
-70.511778651321421,41.217511909997874
-70.510584884059767,41.217477976858092
-70.510496311427971,41.217470113653256
-70.509391116798113,41.217376235337653
-70.508197349536459,41.217098136572574
-70.507003582274805,41.216965304827887
-70.505809815013151,41.216643554993688
-70.505151931962359,41.21657083470329
-70.504616047751497,41.216134291137237
-70.504023787696525,41.21657083470329
-70.503422280489843,41.216622490365062
-70.502985071936862,41.21657083470329
-70.502228513228189,41.216288356537831
-70.501034745966535,41.216417663156925
-70.500611899259965,41.21657083470329
-70.499840978704881,41.216622665740104
-70.499660358770385,41.21657083470329
-70.499511897283085,41.216322935023456
-70.500256103652092,41.215084996721522
-70.500161503518143,41.214772276803352
-70.499840978704881,41.214715226637495
-70.499206287432429,41.214772276803352
-70.498647211443227,41.215062914584351
-70.49833509474152,41.214772276803352
-70.497453444181573,41.214595583018088
-70.496355799076113,41.214772276803352
-70.496259676919919,41.214794600973327
-70.495065909658265,41.214917537485292
-70.49468031218484,41.214772276803352
-70.493872142396611,41.214575511622172
-70.492678375134957,41.214490942382398
-70.491484607873304,41.214412107981957
-70.49029084061165,41.214476068282714
-70.489097073349996,41.21433997712117
-70.487903306088342,41.214407016354322
-70.486709538826688,41.214387674811235
-70.485515771565034,41.214357390344261
-70.48432200430338,41.214295312325838
-70.483128237041726,41.214326340209027
-70.481934469780072,41.214348059461763
-70.480740702518418,41.214369828894583
-70.479546935256764,41.214358617825084
-70.47835316799511,41.214355250958455
-70.477159400733456,41.214582563818531
-70.475978439665639,41.214772276803352
